epoch,val_loss,pr_auc,roc_auc,tpr5,guidance_score
1,0.9647019343285621,0.5665029750322451,0.7966180321735877,0.3333333333333333,0.49655208252257155
2,0.8808486257927327,0.5848713240432851,0.8218930041152264,0.362962962962963,0.5182988157191885
3,0.983402747142164,0.5899431476604029,0.7999251777029556,0.34074074074074073,0.5151824255845042
4,0.8387426532144788,0.5895056750432407,0.8253049008604564,0.31851851851851853,0.5082095280858241
5,0.8704559637021415,0.6157137823022649,0.8306921062476618,0.3925925925925926,0.5487774253893632
6,0.8834236754646784,0.5816923549743701,0.8166704077815189,0.362962962962963,0.516073537370948
7,0.8742339096114605,0.5654775183717557,0.8284324728769173,0.362962962962963,0.5047231517491179
8,0.9138166146187843,0.5983877027064369,0.8209053497942387,0.34814814814814815,0.5233158363389503
9,1.0076409919729716,0.5908760436950994,0.8005536849981294,0.37037037037037035,0.5247243416976807
10,0.9942973788969124,0.591158434021647,0.8020052375607931,0.362962962962963,0.5226997927040418
11,1.0869022997308382,0.5660141750277164,0.7967976056864946,0.3925925925925926,0.5139877002971793
12,0.9640761805297453,0.6132027945171609,0.8145155256266368,0.3925925925925926,0.5470197339397904
13,1.0237766738179364,0.579927956909768,0.8120763187429855,0.35555555555555557,0.5126162365035042
14,0.8955741998138307,0.6317671302253353,0.830961466517022,0.4074074074074074,0.5644592133799569
15,1.090445408338233,0.6254930973880262,0.8102057613168724,0.43703703703703706,0.5689562792827294
16,1.0649238673946526,0.6072568909015014,0.8020950243172467,0.3851851851851852,0.5406353791866065
17,1.105492196364116,0.6016469847797257,0.79672278338945,0.362962962962963,0.5300417782346969
18,1.0379135056009776,0.6102244552537099,0.819289188178077,0.37037037037037035,0.538268229788708
19,1.238293630884418,0.586977100267715,0.7891507669285447,0.3851851851851852,0.526439525742956
20,1.1068188516022284,0.5785108554030229,0.8190796857463523,0.34074074074074073,0.5071798210043382
21,1.0609510910661915,0.588582944006835,0.8174784885895997,0.362962962962963,0.5208969496936734
22,1.1820513589095465,0.6401010649361341,0.8021099887766553,0.42962962962962964,0.5769596343441827
23,1.3625389048004453,0.592013933557668,0.7881780770669659,0.37777777777777777,0.5277430868237009
24,1.1949864873969103,0.5995039591101401,0.8200374111485221,0.3851851851851852,0.5352083269326536
25,1.2000184669336187,0.6060409454000718,0.8081556303778525,0.37037037037037035,0.5353397728911613
26,1.358361527418034,0.5809559260033679,0.7872652450430228,0.34814814814814815,0.5111135926468019
27,1.194828412884587,0.5922228651738588,0.7977104377104376,0.4148148148148148,0.5390004500661456
28,1.1848505993338325,0.5966835160933415,0.8061653572764683,0.37777777777777777,0.5310117945986723
29,1.434595946175388,0.5596325958706039,0.800613542835765,0.34074074074074073,0.49396503933164493
30,1.096670285810398,0.5876092609945629,0.8175533108866442,0.362962962962963,0.5202153715850829
31,1.2952383987699883,0.5970794821171225,0.8117321361765806,0.45185185185185184,0.5535111930375413
32,1.2649306230529953,0.5979372210838092,0.8047437336326225,0.3925925925925926,0.5363338325364442
33,1.449716115771215,0.556716290389283,0.7941339319117097,0.34074074074074073,0.49192362549472035
34,1.4443118598642228,0.5751478403258491,0.7853497942386831,0.43703703703703706,0.5337145993392054
35,1.2243030057111872,0.5758556956232928,0.8081780770669659,0.43703703703703706,0.534210098047416
36,1.2725889696916448,0.5891790952437215,0.8143434343434344,0.3925925925925926,0.5302031444483828
37,1.2525239557593684,0.6017666496810449,0.8123756079311635,0.3851851851851852,0.536792210332287
38,1.4822727108397815,0.5773288797115272,0.7992966704077815,0.31851851851851853,0.49968577135362463
39,1.2456298367697982,0.6150086373021065,0.8204264870931538,0.3925925925925926,0.5482838238892523
40,1.3089240746030324,0.5816179908128547,0.7980695847362514,0.37777777777777777,0.5204659269023316
41,1.5376073279288374,0.6186156594524201,0.8096969696969698,0.3925925925925926,0.5508087393944718
42,1.3133982319997837,0.6218601716196087,0.8068088290310513,0.3925925925925926,0.5530798979115039
43,1.4648284964923617,0.5718230977017401,0.8005910961466516,0.37037037037037035,0.5113872795023291
44,1.2456229877292733,0.5844935448355865,0.823658810325477,0.362962962962963,0.5180343702737994
45,1.3491527253313909,0.6234014248980061,0.8191545080433968,0.42962962962962964,0.5652698863174932
46,1.6581306750827198,0.5899775917283823,0.791889263000374,0.42962962962962964,0.5418732030987565
47,1.3690233882280844,0.5822936354645384,0.8183164983164983,0.3111111111111111,0.5009388781585102
48,1.3990739017159124,0.5883560308798544,0.8129741863075195,0.4,0.5318492216158981
49,1.4159952319121059,0.5860563433771435,0.8017957351290685,0.3333333333333333,0.5102394403640005
50,1.4733764780449528,0.6331694823849251,0.8184960718294051,0.4444444444444444,0.5765519710027809
51,1.4099976893372927,0.5783178564926855,0.8102207257762812,0.35555555555555557,0.5114891662115465
52,1.4505240377746051,0.6141985489182641,0.8017732884399551,0.43703703703703706,0.5610500953538959
53,1.3592830329096015,0.5669872542892942,0.8007332585110363,0.362962962962963,0.5057799668913948
54,1.602086703116192,0.5739144289183737,0.7948821548821549,0.3851851851851852,0.5172956557984172
55,1.513489198977057,0.5966430523752592,0.8052674897119342,0.3851851851851852,0.533205692218237
56,1.577762268247861,0.5733565116881956,0.7866068088290311,0.4148148148148148,0.5257940026261814
57,1.639876608866491,0.6111527942669591,0.8045491956603067,0.3925925925925926,0.5455847337646491
58,1.429537602381993,0.6097609392323937,0.8130639730639732,0.4444444444444444,0.5601659907960089
59,1.5904614683004874,0.601133732139215,0.7923980546202769,0.4,0.5407936124974504
60,1.3761170236983253,0.5919464056386121,0.8136849981294425,0.4074074074074074,0.5365847061692507
61,1.5398451283668415,0.6167187597621414,0.8092929292929292,0.37037037037037035,0.5428142429446101
62,1.4090929089844981,0.6175962308744709,0.8123307145529368,0.4148148148148148,0.5567618060565741
63,1.6112071911603967,0.60685468643766,0.8087392442947999,0.45185185185185184,0.5603538360619176
64,1.6766342011433613,0.5999858495714137,0.8089786756453423,0.4074074074074074,0.5422123169222117
65,1.705089120170738,0.5718571246925332,0.7788851477740367,0.4,0.5202999872847732
66,1.7534108690068693,0.6346952338868797,0.8036513280957726,0.4444444444444444,0.577619997054149
67,1.4858230431623096,0.5940845838956805,0.8117919940142163,0.3925925925925926,0.5336369865047541
68,1.6790745844946633,0.5888979096921225,0.8053722409277964,0.37777777777777777,0.5255618701178191
69,1.5014900418965123,0.5526162434554267,0.8034193789749345,0.35555555555555557,0.49349803708546536
70,1.947082036257356,0.5540162382903734,0.7854096520763187,0.37777777777777777,0.5011447001365946
